datetime,value
2018-04-23 21:03:27.650,offline
2018-04-23 21:03:47.667,offline
2018-04-23 21:04:07.669,offline
2018-04-23 21:04:27.660,offline
2018-04-23 21:04:47.668,offline
2018-04-23 21:05:07.667,offline
2018-04-23 21:05:27.669,offline
2018-04-23 21:05:47.667,offline
2018-04-23 21:06:07.669,offline
2018-04-23 21:06:27.667,offline
2018-04-23 21:06:47.668,offline
2018-04-23 21:07:07.667,offline
2018-04-23 21:07:27.669,offline
2018-04-23 21:07:47.620,offline
2018-04-23 21:08:07.668,offline
2018-04-23 21:08:27.668,offline
2018-04-23 21:08:47.668,offline
2018-04-23 21:09:07.662,offline
2018-04-23 21:09:27.667,offline
2018-04-23 21:09:47.668,offline
2018-04-23 21:10:07.668,offline
2018-04-23 21:10:27.667,offline
2018-04-23 21:10:47.668,offline
2018-04-23 21:11:07.663,offline
2018-04-23 21:11:27.668,offline
2018-04-23 21:11:47.668,offline
2018-04-23 21:12:07.660,offline
2018-04-23 21:12:27.668,offline
2018-04-23 21:12:47.668,offline
2018-04-23 21:13:07.640,offline
2018-04-23 21:13:27.668,offline
2018-04-23 21:13:47.661,offline
2018-04-23 21:14:07.668,offline
2018-04-23 21:14:27.669,offline
2018-04-23 21:14:37.780,online
2018-04-23 21:14:47.851,online
2018-04-23 21:14:57.783,online
2018-04-23 21:15:07.814,online
2018-04-23 21:15:17.739,online
2018-04-23 21:15:27.758,online
2018-04-23 21:15:37.729,online
2018-04-23 21:15:47.815,online
2018-04-23 21:15:57.745,online
2018-04-23 21:16:07.773,online
2018-04-23 21:16:17.795,online
2018-04-23 21:16:27.739,online
2018-04-23 21:16:37.761,online
2018-04-23 21:16:47.823,online
2018-04-23 21:16:57.833,online
2018-04-23 21:17:07.790,online
2018-04-23 21:17:17.924,online
2018-04-23 21:17:27.699,online
2018-04-23 21:17:47.667,offline
2018-04-23 21:18:07.668,offline
2018-04-23 21:18:20.761,offline
2018-04-23 21:18:30.761,offline
2018-04-23 21:18:40.761,offline
2018-04-23 21:18:50.761,offline
2018-04-23 21:19:00.761,offline
2018-04-23 21:19:10.761,offline
2018-04-23 21:19:20.761,offline
2018-04-23 21:19:30.761,offline
2018-04-23 21:19:40.761,offline
2018-04-23 21:19:50.761,offline
2018-04-23 21:20:00.761,offline
2018-04-23 21:20:10.761,offline
2018-04-23 21:20:20.761,offline
2018-04-23 21:20:30.761,offline
2018-04-23 21:20:40.761,offline
2018-04-23 21:20:50.761,offline
2018-04-23 21:21:00.761,offline
2018-04-23 21:21:10.761,offline
2018-04-23 21:21:20.761,offline
2018-04-23 21:21:30.761,offline
2018-04-23 21:21:40.761,offline
2018-04-23 21:21:50.761,offline
2018-04-23 21:22:00.761,offline
2018-04-23 21:22:10.761,offline
2018-04-23 21:22:20.761,offline
2018-04-23 21:22:30.761,offline
2018-04-23 21:22:40.761,offline
2018-04-23 21:22:50.761,offline
2018-04-23 21:23:00.761,offline
2018-04-23 21:23:10.761,offline
2018-04-23 21:23:20.761,offline
2018-04-23 21:23:30.761,offline
2018-04-23 21:23:40.761,offline
2018-04-23 21:23:50.761,offline
2018-04-23 21:24:00.761,offline
2018-04-23 21:24:10.761,offline
2018-04-23 21:24:20.761,offline
2018-04-23 21:24:30.761,offline
2018-04-23 21:24:40.761,offline
2018-04-23 21:24:50.761,offline
2018-04-23 21:25:00.761,offline
2018-04-23 21:25:10.761,offline
2018-04-23 21:25:20.761,offline
2018-04-23 21:25:30.761,offline
2018-04-23 21:25:40.761,offline
2018-04-23 21:25:50.761,offline
2018-04-23 21:26:00.761,offline
2018-04-23 21:26:10.761,offline
2018-04-23 21:26:20.761,offline
2018-04-23 21:26:30.761,offline
2018-04-23 21:26:40.761,offline
2018-04-23 21:26:50.761,offline
2018-04-23 21:27:00.760,offline
2018-04-23 21:27:10.761,offline
2018-04-23 21:27:20.761,offline
2018-04-23 21:27:30.761,offline
2018-04-23 21:27:40.761,offline
2018-04-23 21:27:50.761,offline
2018-04-23 21:28:00.761,offline
2018-04-23 21:28:10.761,offline
2018-04-23 21:28:20.761,offline
2018-04-23 21:28:30.761,offline
2018-04-23 21:28:40.761,offline
2018-04-23 21:28:50.761,offline
2018-04-23 21:29:00.761,offline
2018-04-23 21:29:10.761,offline
2018-04-23 21:29:20.761,offline
2018-04-23 21:29:30.761,offline
2018-04-23 21:29:40.761,offline
2018-04-23 21:29:50.761,offline
2018-04-23 21:30:00.761,offline
2018-04-23 21:30:10.761,offline
2018-04-23 21:30:20.761,offline
2018-04-23 21:30:30.761,offline
2018-04-23 21:30:40.761,offline
2018-04-23 21:30:50.761,offline
2018-04-23 21:31:00.761,offline
2018-04-23 21:31:10.761,offline
2018-04-23 21:31:20.761,offline
2018-04-23 21:31:30.761,offline
2018-04-23 21:31:40.761,offline
2018-04-23 21:31:50.761,offline
2018-04-23 21:32:00.761,offline
2018-04-23 21:32:10.761,offline
2018-04-23 21:32:20.761,offline
2018-04-23 21:32:30.761,offline
2018-04-23 21:32:40.761,offline
2018-04-23 21:32:50.761,offline
2018-04-23 21:33:00.761,offline
2018-04-23 21:33:10.761,offline
2018-04-23 21:33:20.761,offline
2018-04-23 21:33:30.761,offline
2018-04-23 21:33:40.761,offline
2018-04-23 21:33:50.761,offline
2018-04-23 21:34:00.761,offline
2018-04-23 21:34:10.761,offline
2018-04-23 21:34:20.761,offline
2018-04-23 21:34:30.761,offline
2018-04-23 21:34:40.761,offline
2018-04-23 21:34:50.761,offline
2018-04-23 21:35:00.761,offline
2018-04-23 21:35:10.761,offline
2018-04-23 21:35:20.761,offline
2018-04-23 21:35:30.761,offline
2018-04-23 21:35:40.761,offline
2018-04-23 21:35:50.761,offline
2018-04-23 21:36:00.761,offline
2018-04-23 21:36:10.761,offline
2018-04-23 21:36:20.761,offline
2018-04-23 21:36:30.761,offline
2018-04-23 21:36:40.761,offline
2018-04-23 21:36:50.761,offline
2018-04-23 21:37:00.761,offline
2018-04-23 21:37:10.761,offline
2018-04-23 21:37:20.761,offline
2018-04-23 21:37:30.761,offline
2018-04-23 21:37:40.761,offline
2018-04-23 21:37:50.761,offline
2018-04-23 21:38:00.761,offline
2018-04-23 21:38:10.761,offline
2018-04-23 21:38:20.761,offline
2018-04-23 21:38:30.761,offline
2018-04-23 21:38:40.761,offline
2018-04-23 21:38:50.761,offline
2018-04-23 21:39:00.761,offline
2018-04-23 21:39:10.761,offline
2018-04-23 21:39:20.761,offline
2018-04-23 21:39:30.761,offline
2018-04-23 21:39:40.761,offline
2018-04-23 21:39:50.761,offline
2018-04-23 21:40:00.761,offline
2018-04-23 21:40:10.761,offline
2018-04-23 21:40:20.761,offline
2018-04-23 21:40:30.761,offline
2018-04-23 21:40:40.761,offline
2018-04-23 21:40:50.761,offline
2018-04-23 21:41:00.761,offline
2018-04-23 21:41:10.761,offline
2018-04-23 21:41:20.761,offline
2018-04-23 21:41:30.761,offline
2018-04-23 21:41:40.761,offline
2018-04-23 21:41:50.761,offline
2018-04-23 21:42:00.761,offline
2018-04-23 21:42:10.761,offline
2018-04-23 21:42:20.761,offline
2018-04-23 21:42:30.761,offline
2018-04-23 21:42:40.761,offline
2018-04-23 21:42:50.761,offline
2018-04-23 21:43:00.761,offline
2018-04-23 21:43:10.761,offline
2018-04-23 21:43:20.761,offline
2018-04-23 21:43:30.761,offline
2018-04-23 21:43:40.761,offline
2018-04-23 21:43:50.761,offline
2018-04-23 21:44:00.761,offline
2018-04-23 21:44:10.761,offline
2018-04-23 21:44:20.761,offline
2018-04-23 21:44:30.761,offline
2018-04-23 21:44:40.761,offline
2018-04-23 21:44:50.761,offline
2018-04-23 21:45:00.761,offline
2018-04-23 21:45:10.761,offline
2018-04-23 21:45:20.761,offline
2018-04-23 21:45:30.761,offline
2018-04-23 21:45:40.761,offline
2018-04-23 21:45:50.761,offline
2018-04-23 21:46:00.761,offline
2018-04-23 21:46:10.762,offline
2018-04-23 21:46:20.761,offline
2018-04-23 21:46:30.761,offline
2018-04-23 21:46:40.761,offline
2018-04-23 21:46:50.761,offline
2018-04-23 21:47:00.761,offline
2018-04-23 21:47:10.761,offline
2018-04-23 21:47:20.761,offline
2018-04-23 21:47:30.761,offline
2018-04-23 21:47:40.761,offline
2018-04-23 21:47:50.761,offline
2018-04-23 21:48:00.761,offline
2018-04-23 21:48:10.761,offline
2018-04-23 21:48:20.761,offline
2018-04-23 21:48:30.761,offline
2018-04-23 21:48:40.761,offline
2018-04-23 21:48:50.761,offline
2018-04-23 21:49:00.761,offline
2018-04-23 21:49:10.761,offline
2018-04-23 21:49:20.761,offline
2018-04-23 21:49:30.761,offline
2018-04-23 21:49:40.761,offline
2018-04-23 21:49:50.761,offline
2018-04-23 21:50:00.761,offline
2018-04-23 21:50:10.761,offline
2018-04-23 21:50:20.761,offline
2018-04-23 21:50:30.761,offline
2018-04-23 21:50:40.761,offline
2018-04-23 21:50:50.761,offline
2018-04-23 21:51:00.761,offline
2018-04-23 21:51:10.761,offline
2018-04-23 21:51:20.761,offline
2018-04-23 21:51:30.761,offline
2018-04-23 21:51:40.761,offline
2018-04-23 21:51:50.761,offline
2018-04-23 21:52:00.761,offline
2018-04-23 21:52:10.761,offline
2018-04-23 21:52:20.761,offline
2018-04-23 21:52:30.761,offline
2018-04-23 21:52:40.761,offline
2018-04-23 21:52:50.761,offline
2018-04-23 21:53:00.761,offline
2018-04-23 21:53:10.761,offline
2018-04-23 21:53:20.761,offline
2018-04-23 21:53:30.761,offline
2018-04-23 21:53:40.761,offline
2018-04-23 21:53:50.761,offline
2018-04-23 21:54:00.761,offline
2018-04-23 21:54:10.761,offline
2018-04-23 21:54:20.761,offline
2018-04-23 21:54:30.761,offline
2018-04-23 21:54:40.761,offline
2018-04-23 21:54:50.761,offline
2018-04-23 21:55:00.761,offline
2018-04-23 21:55:10.761,offline
2018-04-23 21:55:20.761,offline
2018-04-23 21:55:30.761,offline
2018-04-23 21:55:40.761,offline
2018-04-23 21:55:50.761,offline
2018-04-23 21:56:00.761,offline
2018-04-23 21:56:10.761,offline
2018-04-23 21:56:20.761,offline
2018-04-23 21:56:30.761,offline
2018-04-23 21:56:40.761,offline
2018-04-23 21:56:50.761,offline
2018-04-23 21:57:00.761,offline
2018-04-23 21:57:10.761,offline
2018-04-23 21:57:20.761,offline
2018-04-23 21:57:30.761,offline
2018-04-23 21:57:40.761,offline
2018-04-23 21:57:50.761,offline
2018-04-23 21:58:00.761,offline
2018-04-23 21:58:10.761,offline
2018-04-23 21:58:20.761,offline
2018-04-23 21:58:30.761,offline
2018-04-23 21:58:40.761,offline
2018-04-23 21:58:50.761,offline
2018-04-23 21:59:00.761,offline
2018-04-23 21:59:10.761,offline
2018-04-23 21:59:20.761,offline
2018-04-23 21:59:30.761,offline
2018-04-23 21:59:40.761,offline
2018-04-23 21:59:50.761,offline
2018-04-23 22:00:00.761,offline
2018-04-23 22:00:10.761,offline
2018-04-23 22:00:20.761,offline
2018-04-23 22:00:30.761,offline
2018-04-23 22:00:40.761,offline
2018-04-23 22:00:50.761,offline
2018-04-23 22:01:00.761,offline
2018-04-23 22:01:10.761,offline
2018-04-23 22:01:20.761,offline
2018-04-23 22:01:30.761,offline
2018-04-23 22:01:40.761,offline
2018-04-23 22:01:50.761,offline
2018-04-23 22:02:00.761,offline
2018-04-23 22:02:10.761,offline
2018-04-23 22:02:20.761,offline
2018-04-23 22:02:30.761,offline
2018-04-23 22:02:40.761,offline
2018-04-23 22:02:50.761,offline
2018-04-23 22:03:00.761,offline
2018-04-23 22:03:10.761,offline
2018-04-23 22:03:20.761,offline
2018-04-23 22:03:30.762,offline
2018-04-23 22:03:40.761,offline
2018-04-23 22:03:50.761,offline
2018-04-23 22:04:00.761,offline
2018-04-23 22:04:10.761,offline
2018-04-23 22:04:20.761,offline
2018-04-23 22:04:30.761,offline
2018-04-23 22:04:40.761,offline
2018-04-23 22:04:50.761,offline
2018-04-23 22:05:00.761,offline
2018-04-23 22:05:10.761,offline
2018-04-23 22:05:20.761,offline
2018-04-23 22:05:30.761,offline
2018-04-23 22:05:40.761,offline
2018-04-23 22:05:50.761,offline
2018-04-23 22:06:00.761,offline
2018-04-23 22:06:10.761,offline
2018-04-23 22:06:20.761,offline
2018-04-23 22:06:30.761,offline
2018-04-23 22:06:40.761,offline
2018-04-23 22:06:50.761,offline
2018-04-23 22:07:00.761,offline
2018-04-23 22:07:10.761,offline
2018-04-23 22:07:20.761,offline
2018-04-23 22:07:30.761,offline
2018-04-23 22:07:40.761,offline
2018-04-23 22:07:50.761,offline
2018-04-23 22:08:00.761,offline
2018-04-23 22:08:10.761,offline
2018-04-23 22:08:20.761,offline
2018-04-23 22:08:30.761,offline
2018-04-23 22:08:40.761,offline
2018-04-23 22:08:50.761,offline
2018-04-23 22:09:00.761,offline
2018-04-23 22:09:10.761,offline
2018-04-23 22:09:20.761,offline
2018-04-23 22:09:30.761,offline
2018-04-23 22:09:40.761,offline
2018-04-23 22:09:50.761,offline
2018-04-23 22:10:00.761,offline
2018-04-23 22:10:10.761,offline
2018-04-23 22:10:20.761,offline
2018-04-23 22:10:30.761,offline
2018-04-23 22:10:40.761,offline
2018-04-23 22:10:50.761,offline
2018-04-23 22:11:00.761,offline
2018-04-23 22:11:10.761,offline
2018-04-23 22:11:20.761,offline
2018-04-23 22:11:30.761,offline
2018-04-23 22:11:40.761,offline
2018-04-23 22:11:50.761,offline
2018-04-23 22:12:00.761,offline
2018-04-23 22:12:10.761,offline
2018-04-23 22:12:20.761,offline
2018-04-23 22:12:30.761,offline
2018-04-23 22:12:40.761,offline
2018-04-23 22:12:50.761,offline
2018-04-23 22:13:00.761,offline
2018-04-23 22:13:10.761,offline
2018-04-23 22:13:20.761,offline
2018-04-23 22:13:30.761,offline
2018-04-23 22:13:40.761,offline
2018-04-23 22:13:50.761,offline
2018-04-23 22:14:00.761,offline
2018-04-23 22:14:10.761,offline
2018-04-23 22:14:20.761,offline
2018-04-23 22:14:30.761,offline
2018-04-23 22:14:40.761,offline
2018-04-23 22:14:50.761,offline
2018-04-23 22:15:00.761,offline
2018-04-23 22:15:10.761,offline
2018-04-23 22:15:20.761,offline
2018-04-23 22:15:30.761,offline
2018-04-23 22:15:40.761,offline
2018-04-23 22:15:50.761,offline
2018-04-23 22:16:00.761,offline
2018-04-23 22:16:10.761,offline
2018-04-23 22:16:20.761,offline
2018-04-23 22:16:30.762,offline
2018-04-23 22:16:40.761,offline
2018-04-23 22:16:50.761,offline
2018-04-23 22:17:00.761,offline
2018-04-23 22:17:10.761,offline
2018-04-23 22:17:20.761,offline
2018-04-23 22:17:30.761,offline
2018-04-23 22:17:40.761,offline
2018-04-23 22:17:50.761,offline
2018-04-23 22:18:00.761,offline
2018-04-23 22:18:10.761,offline
2018-04-23 22:18:20.761,offline
2018-04-23 22:18:30.761,offline
2018-04-23 22:18:40.761,offline
2018-04-23 22:18:50.761,offline
2018-04-23 22:19:00.761,offline
2018-04-23 22:19:10.761,offline
2018-04-23 22:19:20.761,offline
2018-04-23 22:19:30.761,offline
2018-04-23 22:19:40.761,offline
2018-04-23 22:19:50.761,offline
2018-04-23 22:20:00.761,offline
2018-04-23 22:20:10.761,offline
2018-04-23 22:20:20.761,offline
2018-04-23 22:20:30.761,offline
2018-04-23 22:20:40.761,offline
2018-04-23 22:20:50.762,offline
2018-04-23 22:21:00.761,offline
2018-04-23 22:21:10.761,offline
2018-04-23 22:21:20.761,offline
2018-04-23 22:21:30.761,offline
2018-04-23 22:21:40.761,offline
2018-04-23 22:21:50.761,offline
2018-04-23 22:22:00.761,offline
2018-04-23 22:22:10.761,offline
2018-04-23 22:22:20.761,offline
2018-04-23 22:22:30.761,offline
2018-04-23 22:22:40.761,offline
2018-04-23 22:22:50.761,offline
2018-04-23 22:23:00.761,offline
2018-04-23 22:23:10.761,offline
2018-04-23 22:23:20.761,offline
2018-04-23 22:23:30.761,offline
2018-04-23 22:23:40.761,offline
2018-04-23 22:23:50.761,offline
2018-04-23 22:24:00.761,offline
2018-04-23 22:24:10.761,offline
2018-04-23 22:24:20.761,offline
2018-04-23 22:24:30.761,offline
2018-04-23 22:24:40.761,offline
2018-04-23 22:24:50.761,offline
2018-04-23 22:25:00.761,offline
2018-04-23 22:25:10.760,offline
2018-04-23 22:25:20.761,offline
2018-04-23 22:25:30.761,offline
2018-04-23 22:25:40.761,offline
2018-04-23 22:25:50.761,offline
2018-04-23 22:26:00.761,offline
2018-04-23 22:26:10.761,offline
2018-04-23 22:26:20.761,offline
2018-04-23 22:26:30.761,offline
2018-04-23 22:26:40.761,offline
2018-04-23 22:26:50.761,offline
2018-04-23 22:27:00.761,offline
2018-04-23 22:27:10.761,offline
2018-04-23 22:27:20.761,offline
2018-04-23 22:27:30.761,offline
2018-04-23 22:27:40.761,offline
2018-04-23 22:27:50.761,offline
2018-04-23 22:28:00.761,offline
2018-04-23 22:28:10.761,offline
2018-04-23 22:28:20.761,offline
2018-04-23 22:28:30.761,offline
2018-04-23 22:28:40.761,offline
2018-04-23 22:28:50.761,offline
2018-04-23 22:29:00.761,offline
2018-04-23 22:29:10.760,offline
2018-04-23 22:29:20.761,offline
2018-04-23 22:29:30.761,offline
2018-04-23 22:29:40.761,offline
2018-04-23 22:29:50.761,offline
2018-04-23 22:30:00.761,offline
2018-04-23 22:30:10.761,offline
2018-04-23 22:30:20.761,offline
2018-04-23 22:30:30.761,offline
2018-04-23 22:30:40.761,offline
2018-04-23 22:30:50.761,offline
2018-04-23 22:31:00.761,offline
2018-04-23 22:31:10.761,offline
2018-04-23 22:31:20.761,offline
2018-04-23 22:31:30.761,offline
2018-04-23 22:31:40.761,offline
2018-04-23 22:31:50.761,offline
2018-04-23 22:32:00.761,offline
2018-04-23 22:32:10.761,offline
2018-04-23 22:32:20.761,offline
2018-04-23 22:32:30.761,offline
2018-04-23 22:32:40.761,offline
2018-04-23 22:32:50.761,offline
2018-04-23 22:33:00.761,offline
2018-04-23 22:33:10.761,offline
2018-04-23 22:33:20.761,offline
2018-04-23 22:33:30.761,offline
2018-04-23 22:33:40.761,offline
2018-04-23 22:33:50.761,offline
2018-04-23 22:34:00.761,offline
2018-04-23 22:34:10.761,offline
2018-04-23 22:34:20.761,offline
2018-04-23 22:34:30.761,offline
2018-04-23 22:34:40.761,offline
2018-04-23 22:34:50.761,offline
2018-04-23 22:35:00.761,offline
2018-04-23 22:35:10.761,offline
2018-04-23 22:35:20.761,offline
2018-04-23 22:35:30.761,offline
2018-04-23 22:35:40.761,offline
2018-04-23 22:35:50.761,offline
2018-04-23 22:36:00.761,offline
2018-04-23 22:36:10.761,offline
2018-04-23 22:36:20.761,offline
2018-04-23 22:36:30.761,offline
2018-04-23 22:36:40.761,offline
2018-04-23 22:36:50.761,offline
2018-04-23 22:37:00.761,offline
2018-04-23 22:37:10.761,offline
2018-04-23 22:37:20.761,offline
2018-04-23 22:37:30.761,offline
2018-04-23 22:37:40.761,offline
2018-04-23 22:37:50.761,offline
2018-04-23 22:38:00.761,offline
2018-04-23 22:38:10.761,offline
2018-04-23 22:38:20.761,offline
2018-04-23 22:38:30.761,offline
2018-04-23 22:38:40.761,offline
2018-04-23 22:38:50.761,offline
2018-04-23 22:39:00.761,offline
2018-04-23 22:39:10.761,offline
2018-04-23 22:39:20.761,offline
2018-04-23 22:39:30.761,offline
2018-04-23 22:39:40.761,offline
2018-04-23 22:39:50.761,offline
2018-04-23 22:40:00.761,offline
2018-04-23 22:40:10.761,offline
2018-04-23 22:40:20.761,offline
2018-04-23 22:40:30.761,offline
2018-04-23 22:40:40.761,offline
2018-04-23 22:40:50.761,offline
2018-04-23 22:41:00.761,offline
2018-04-23 22:41:10.761,offline
2018-04-23 22:41:20.761,offline
2018-04-23 22:41:30.761,offline
2018-04-23 22:41:40.761,offline
2018-04-23 22:41:50.761,offline
2018-04-23 22:42:00.761,offline
2018-04-23 22:42:10.761,offline
2018-04-23 22:42:20.761,offline
2018-04-23 22:42:30.761,offline
2018-04-23 22:42:40.761,offline
2018-04-23 22:42:50.761,offline
2018-04-23 22:43:00.761,offline
2018-04-23 22:43:10.761,offline
2018-04-23 22:43:20.761,offline
2018-04-23 22:43:30.761,offline
2018-04-23 22:43:40.761,offline
2018-04-23 22:43:50.761,offline
2018-04-23 22:44:00.761,offline
2018-04-23 22:44:10.761,offline
2018-04-23 22:44:20.761,offline
2018-04-23 22:44:30.761,offline
2018-04-23 22:44:40.761,offline
2018-04-23 22:44:50.761,offline
2018-04-23 22:45:00.761,offline
2018-04-23 22:45:10.761,offline
2018-04-23 22:45:20.761,offline
2018-04-23 22:45:30.761,offline
2018-04-23 22:45:40.761,offline
2018-04-23 22:45:50.761,offline
2018-04-23 22:46:00.761,offline
2018-04-23 22:46:10.761,offline
2018-04-23 22:46:20.761,offline
2018-04-23 22:46:30.761,offline
2018-04-23 22:46:40.761,offline
2018-04-23 22:46:50.761,offline
2018-04-23 22:47:00.761,offline
2018-04-23 22:47:10.761,offline
2018-04-23 22:47:20.761,offline
2018-04-23 22:47:30.761,offline
2018-04-23 22:47:40.761,offline
2018-04-23 22:47:50.761,offline
2018-04-23 22:48:00.761,offline
2018-04-23 22:48:10.761,offline
2018-04-23 22:48:20.761,offline
2018-04-23 22:48:30.761,offline
2018-04-23 22:48:40.761,offline
2018-04-23 22:48:50.761,offline
2018-04-23 22:49:00.761,offline
2018-04-23 22:49:10.761,offline
2018-04-23 22:49:20.761,offline
2018-04-23 22:49:30.761,offline
2018-04-23 22:49:40.761,offline
2018-04-23 22:49:50.761,offline
2018-04-23 22:50:00.761,offline
2018-04-23 22:50:10.761,offline
2018-04-23 22:50:20.761,offline
2018-04-23 22:50:30.761,offline
2018-04-23 22:50:40.761,offline
2018-04-23 22:50:50.761,offline
2018-04-23 22:51:00.761,offline
2018-04-23 22:51:10.761,offline
2018-04-23 22:51:20.761,offline
2018-04-23 22:51:30.761,offline
2018-04-23 22:51:40.761,offline
2018-04-23 22:51:50.761,offline
2018-04-23 22:52:00.761,offline
2018-04-23 22:52:10.761,offline
2018-04-23 22:52:20.761,offline
2018-04-23 22:52:30.761,offline
2018-04-23 22:52:40.761,offline
2018-04-23 22:52:50.761,offline
2018-04-23 22:53:00.761,offline
